"","sample_comparison","comm"
"40115","peat-sediment",0.0074195413374446
"40116","peat-sediment",0.0111774908460204
"40117","peat-sediment",0.0203314704181923
"40118","peat-sediment",0.014550009635768
"40119","sediment",0.00607053382154554
"40120","peat-sediment",0.0220659086529197
"40121","peat-sediment",0.0113702062054346
"40122","sediment",0.0315089612642128
"40123","soil-sediment",0.00115629215648483
"40124","peat-sediment",0.00655232222008095
"40125","peat-sediment",0.00684139525920213
"40126","soil-sediment",0.0047215263056466
"40127","peat-sediment",0.00395066486799001
"40128","peat-sediment",0.011948352283677
"40129","sediment",0.0254384274426672
"40130","peat-sediment",0.00269801503179801
"40131","peat-sediment",0.00327616111004048
"40132","peat-sediment",0.0539603006359607
"40133","peat-sediment",0.0407592985160917
"40134","sediment",0.236943534399692
"40135","sediment",0.0740026980150318
"40136","peat-sediment",0.128348429369821
"40137","peat-sediment",0.0631142802081326
"40138","peat-sediment",0.00867219117363649
"40139","soil-sediment",0.0228367700905762
"40140","peat-sediment",0.0705338215455772
"40141","peat-sediment",0.0257275004817884
"40142","peat-sediment",0.0367122759683947
"40143","peat-sediment",0.105222586240123
"40144","soil-sediment",0.00780497205627284
"40145","peat-sediment",0.0362304875698594
"40146","peat-sediment",0.0554056658315668
"40147","peat-sediment",0.0990556947388707
"40148","peat-sediment",0.0348814800539603
"40149","peat-sediment",0.0561765272692234
"40150","sediment",0.143958373482367
"40151","soil-sediment",0.00520331470418189
"40152","soil-sediment",0.00674503757949507
"40153","peat-sediment",0.0170553093081519
"40154","sediment",0.173925611871266
"40155","peat-sediment",0.000867219117363649
"40156","sediment",0.192040855656196
"40157","sediment",0.0641742146849104
"40158","peat-sediment",0.0228367700905762
"40159","sediment",0.0674503757949508
"40160","peat-sediment",0.042493736750819
"40161","peat-sediment",0.0144536519560609
"40162","peat-sediment",0.0255347851223743
"40163","peat-sediment",0.035845056851031
"40164","peat-sediment",0.0582963962227789
"40165","soil-sediment",0.0056851031027173
"40166","sediment",0.146945461553286
"40167","sediment",0.0195606089805358
"40168","soil-sediment",0.00395066486799001
"40169","peat-sediment",0.0446136057043747
"40170","peat-sediment",0.0210059741761418
"40171","soil-sediment",0.00452881094623236
"40172","sediment",0.0648487184428599
"40173","peat-sediment",0.0430718828290615
"40174","peat-sediment",0.0204278280978994
"40175","peat-sediment",0.0155135864328387
"40176","peat-sediment",0.0330506841395259
"40177","peat-sediment",0.0405665831566776
"40178","peat-sediment",0.00269801503179801
"40179","peat-sediment",0.0250529967238389
"40180","sediment",0.0796878011177491
"40181","peat-sediment",0.0950086721911736
"40182","sediment",0.128830217768356
"40183","soil-sediment",0.00934669493158602
"40184","peat-sediment",0.0691848140296781
"40185","sediment",0.0605126228560416
"40186","soil-sediment",0.00626324918095977
"40187","peat-sediment",0.0466371169782231
"40188","peat-sediment",0.00154172287531318
"40189","peat-sediment",0.0223549816920409
"40190","peat-sediment",0.0152245133937174
"40191","soil-sediment",0.0109847754866063
"40192","soil-sediment",0.00790132973598001
"40193","peat-sediment",0.019946039699364
"40194","sediment",0.070244748506456
"40195","peat-sediment",0.109462324147235
"40196","peat-sediment",0.0718828290614762
"40197","sediment",0.187030256311428
"40198","peat-sediment",0.038446714203122
"40199","soil-sediment",0.00780497205627284
"40200","peat-sediment",0.0165735209096165
"40201","peat-sediment",0.114569281171709
"40202","peat-sediment",0.00953941029100014
"40203","peat-sediment",0.0422046637116978
"40204","sediment",0.172865677394488
"40205","peat-sediment",0.0209096164964347
"40206","peat-sediment",0.0231258431296975
"40207","soil-sediment",0.00770861437656578
"40208","peat-sediment",0.0380612834842937
"40209","peat-sediment",0.10830603199075
"40210","soil-sediment",0.00790132973598001
"40211","peat-sediment",0.0573328194257082
"40212","peat-sediment",0.0294854499903643
"40213","peat-sediment",0.0244748506455964
"40214","sediment",0.0971285411447292
"40215","peat-sediment",0.0190788205820004
"40216","peat-sediment",0.0240894199267682
"40217","peat-sediment",0.0209096164964347
"40218","sediment",0.256600501059934
"40219","peat-sediment",0.023896704567354
"40220","peat-sediment",0.0212950472152631
"40221","peat-sediment",0.0408556561957988
"40222","sediment",0.08228945846984
"40223","peat-sediment",0.0887454230102139
"40224","soil-sediment",0.00934669493158602
"40225","sediment",0.355078049720563
"40226","sediment",0.293216419348622
"40227","peat-sediment",0.0415301599537483
"40228","peat-sediment",0.0340142609365967
"40229","peat-sediment",0.0554056658315668
"40230","peat-sediment",0.037097706687223
"40231","soil-sediment",0.00934669493158602
"40232","sediment",0.0458662555405666
"40233","peat-sediment",0.0512622856041627
"40234","soil-sediment",0.00684139525920213
"40235","peat-sediment",0.0284255155135864
"40236","peat-sediment",0.0750626324918096
"40237","peat-sediment",0.0232222008094045
"40238","peat-sediment",0.0120447099633841
"40239","peat-sediment",0.0764116400077086
"40240","peat-sediment",0.0793023703989207
"40241","peat-sediment",0.0217768356137984
"40242","soil-sediment",0.0074195413374446
"40243","peat-sediment",0.0216804779340913
"40244","peat-sediment",0.0342069762960108
"40245","peat-sediment",0.121217961071497
"40246","peat-sediment",0.0167662362690306
"40247","peat-sediment",0.000289073039121179
"40248","peat-sediment",0.0657159375602235
"40249","soil-sediment",0.0141645789169397
"40250","peat-sediment",0.0891308537290422
"40251","peat-sediment",0.0440354596261322
"40252","soil-sediment",0.010502987088071
"40253","peat-sediment",0.0421083060319908
"40254","peat-sediment",0.049142416650607
"40255","soil-sediment",0.00809404509539413
"40256","peat-sediment",0.0154172287531317
"40257","peat-sediment",0.0439391019464251
"40258","peat-sediment",0.00385430718828295
"40259","soil-sediment",0.0034688764694546
"40260","peat-sediment",0.0258238581614955
"40261","sediment",0.0747735594526884
"40262","peat-sediment",0.0209096164964347
"40263","soil-sediment",0.00761225669685872
"40264","soil-sediment",0.00857583349392943
"40265","soil-sediment",0.00790132973598001
"40266","soil-sediment",0.00211986895355565
"40267","sediment",0.255540566583157
"40268","peat-sediment",0.0460589708999807
"40269","sediment",0.235883599922914
"40270","soil-sediment",0.0113702062054346
"40271","peat-sediment",0.0342069762960108
"40272","peat-sediment",0.0308344575062632
"40273","sediment",0.0508768548853343
"40274","soil-sediment",0.0117556369242628
"40275","peat-sediment",0.0210059741761418
"40276","peat-sediment",0.0939487377143958
"40277","peat-sediment",0.0381576411640008
"40278","peat-sediment",0.015995374831374
"40279","sediment",0.290229331277703
"40280","soil-sediment",0.00549238774330318
"40281","sediment",0.0855656195798805
"40282","peat-sediment",0.0268837926382732
"40283","peat-sediment",0.017151666987859
"40284","soil-sediment",0.00799768741568707
"40285","peat-sediment",0.0508768548853343
"40286","sediment",0.142994796685296
"40287","peat-sediment",0.0319907496627482
"40288","peat-sediment",0.0162844478704953
"40289","sediment",0.111100404702255
"40290","sediment",0.17874349585662
"40291","peat-sediment",0.0578146078242436
"40292","peat-sediment",0.0805550202351127
"40293","soil-sediment",0.00587781846213142
"40294","soil-sediment",0.00529967238388895
"40295","peat-sediment",0.0347851223742532
"40296","peat-sediment",0.0204278280978994
"40297","soil-sediment",0.00684139525920213
"40298","peat-sediment",0.0386394295625362
"40299","peat-sediment",0.017151666987859
"40300","sediment",0.260936596646753
"40301","peat-sediment",0.0420119483522837
"40302","sediment",0.225573328194257
"40303","peat-sediment",0.013297359799576
"40304","peat-sediment",0.0277510117556369
"40305","peat-sediment",0.0417228753131624
"40306","peat-sediment",0.0233185584891116
"40307","soil-sediment",0.00973212565041437
"40308","peat-sediment",0.0632106378878396
"40309","sediment",0.168722297167084
"40310","soil-sediment",0.0101175563692426
"40311","peat-sediment",0.017248024667566
"40312","peat-sediment",0.0434573135478897
"40313","sediment",0.36403931393332
"40314","peat-sediment",0.0454808248217383
"40315","sediment",0.0505877818462132
"40316","peat-sediment",0.0134900751589901
"40317","soil-sediment",0.00684139525920213
"40318","soil-sediment",0.0101175563692426
"40319","peat-sediment",0.0317980343033339
"40320","peat-sediment",0.04509539410291
"40321","peat-sediment",0.0788205820003854
"40322","peat-sediment",0.0533821545577182
"40323","soil-sediment",0.00703411061861625
"40324","peat-sediment",0.0483715552129504
"40325","peat-sediment",0.0254384274426672
"40326","peat-sediment",0.0453844671420313
"40327","soil-sediment",0.0034688764694546
"40328","peat-sediment",0.0442281749855463
"40329","sediment",0.240894199267682
"40330","peat-sediment",0.0343033339757178
"40331","soil-sediment",0.00973212565041437
"40332","sediment",0.23964154943149
"40333","sediment",0.265850838311813
"40334","peat-sediment",0.0584891115821931
"40335","peat-sediment",0.058392753902486
"40336","peat-sediment",0.053093081518597
"40337","soil-sediment",0.00529967238388895
"40338","peat-sediment",0.0223549816920409
"40339","sediment",0.0416265176334554
"40340","peat-sediment",0.0717864713817691
"40341","sediment",0.0789169396800925
"40342","peat-sediment",0.00934669493158602
"40343","soil-sediment",0.00953941029100014
"40344","peat-sediment",0.0402775101175563
"40345","peat-sediment",0.0292927346309501
"40346","peat-sediment",0.051744074002698
"40347","peat-sediment",0.0131046444401619
"40348","peat-sediment",0.022644054731162
"40349","peat-sediment",0.0187897475428792
"40350","peat-sediment",0.017248024667566
"40351","sediment",0.143765658122952
"40352","peat-sediment",0.0855656195798805
"40353","peat-sediment",0.0648487184428599
"40354","peat-sediment",0.0448063210637888
"40355","peat-sediment",0.0255347851223743
"40356","peat-sediment",0.0531894391983041
"40357","soil-sediment",0.00982848333012143
"40358","soil-sediment",0.00501059934476777
"40359","peat-sediment",0.140393139333205
"40360","soil-sediment",0.00857583349392943
"40361","sediment",0.0717864713817691
"40362","sediment",0.0144536519560609
"40363","peat-sediment",0.00838311813451531
"40364","peat-sediment",0.0231258431296975
"40365","peat-sediment",0.0150317980343033
"40366","peat-sediment",0.0793987280786279
"40367","peat-sediment",0.0240894199267682
"40368","peat-sediment",0.0343996916554249
"40369","peat-sediment",0.0244748506455964
"40370","peat-sediment",0.0293890923106571
"40371","soil-sediment",0.00770861437656578
"40372","peat-sediment",0.043650028907304
"40373","sediment",0.0582963962227789
"40374","soil-sediment",0.00481788398535365
"40375","soil-sediment",0.00558874542301024
"40376","sediment",0.10435536712276
"40377","sediment",0.347176719984583
"40378","peat-sediment",0.0314126035845057
"40379","sediment",0.124590479861245
"40380","sediment",0.228849489304298
"40381","peat-sediment",0.0365195606089805
"40382","sediment",0.333012141067643
"40383","peat-sediment",0.0268837926382732
"40384","peat-sediment",0.0174407400269802
"40385","peat-sediment",0.0291000192715359
"40386","soil-sediment",0.0061668915012526
"40387","peat-sediment",0.0691848140296781
"40388","peat-sediment",0.0470225476970515
"40389","soil-sediment",0.00857583349392943
"40390","soil-sediment",0.0100211986895355
"40391","peat-sediment",0.0216804779340913
"40392","peat-sediment",0.0466371169782231
"40393","peat-sediment",0.019946039699364
"40394","peat-sediment",0.0844093274233957
"40395","soil-sediment",0.0061668915012526
"40396","peat-sediment",0.0174407400269802
"40397","peat-sediment",0.00105993447677777
"40398","peat-sediment",0.018597032183465
"40399","peat-sediment",0.0411447292349201
"40400","peat-sediment",0.023800346887647
"40401","sediment",0.0256311428020813
"40402","sediment",0.120639814993255
"40403","soil-sediment",0.00452881094623236
"40404","peat-sediment",0.0642705723646174
"40405","sediment",0.530641742146849
"40406","soil-sediment",0.00597417614183848
"40407","peat-sediment",0.0305453844671421
"40408","peat-sediment",0.103584505685103
"40409","sediment",0.0545384467142032
"40410","peat-sediment",0.0483715552129504
"40411","peat-sediment",0.039699364039314
"40412","soil-sediment",0.0044324532665253
"40413","peat-sediment",0.00048178839853541
"40414","peat-sediment",0.0409520138755058
"40415","peat-sediment",0.0478897668144151
"40416","sediment",0.189053767585277
"40417","peat-sediment",0.0466371169782231
"40418","peat-sediment",0.0936596646752746
"40419","sediment",0.0534785122374253
"40420","soil-sediment",0.00597417614183848
"40421","soil-sediment",0.00713046829832342
"40422","peat-sediment",0.0419155906725766
"40423","sediment",0.12179610714974
"40424","sediment",0.0959722489882444
"40425","peat-sediment",0.0677394488340721
"40426","peat-sediment",0.0114665638851417
"40427","peat-sediment",0.0672576604355367
"40428","peat-sediment",0.0941414530738099
"40429","sediment",0.270668722297167
"40430","sediment",0.31894391983041
"40431","peat-sediment",0.0268837926382732
"40432","peat-sediment",0.0237039892079399
"40433","peat-sediment",0.0337251878974755
"40434","peat-sediment",0.0321834650221623
"40435","peat-sediment",0.0425900944305261
"40436","peat-sediment",0.0389285026016574
"40437","soil-sediment",0.00713046829832342
"40438","peat-sediment",0.0588745423010214
"40439","peat-sediment",0.0256311428020813
"40440","soil-sediment",0.00327616111004048
"40441","peat-sediment",0.0640778570052033
"40442","soil-sediment",0.010502987088071
"40443","peat-sediment",0.0183079591443438
"40444","sediment",0.182983233763731
"40445","peat-sediment",0.0363268452495664
"40446","peat-sediment",0.00790132973598001
"40447","peat-sediment",0.0440354596261322
"40448","peat-sediment",0.0618616303719406
"40449","peat-sediment",0.043650028907304
"40450","soil-sediment",0.00395066486799001
"40451","peat-sediment",0.0262092888803238
